ID,rock_type
TEST_58985,Etc
TEST_58986,Granite
TEST_58987,Gneiss
TEST_58988,Gneiss
TEST_58989,Weathered_Rock
TEST_58990,Granite
TEST_58991,Gneiss
TEST_58992,Gneiss
TEST_58993,Weathered_Rock
TEST_58994,Gneiss
TEST_58995,Gneiss
TEST_58996,Gneiss
TEST_58997,Gneiss
TEST_58998,Gneiss
TEST_58999,Gneiss
TEST_59000,Weathered_Rock
TEST_59001,Gneiss
TEST_59002,Gneiss
TEST_59003,Gneiss
TEST_59004,Gneiss
TEST_59005,Gneiss
TEST_59006,Gneiss
TEST_59007,Gneiss
TEST_59008,Weathered_Rock
TEST_59009,Gneiss
TEST_59010,Etc
TEST_59011,Gneiss
TEST_59012,Gneiss
TEST_59013,Etc
TEST_59014,Granite
TEST_59015,Gneiss
TEST_59016,Weathered_Rock
TEST_59017,Gneiss
TEST_59018,Andesite
TEST_59019,Gneiss
TEST_59020,Gneiss
TEST_59021,Weathered_Rock
TEST_59022,Weathered_Rock
TEST_59023,Weathered_Rock
TEST_59024,Weathered_Rock
TEST_59025,Weathered_Rock
TEST_59026,Weathered_Rock
TEST_59027,Gneiss
TEST_59028,Gneiss
TEST_59029,Granite
TEST_59030,Etc
TEST_59031,Granite
TEST_59032,Granite
TEST_59033,Etc
TEST_59034,Gneiss
TEST_59035,Gneiss
TEST_59036,Gneiss
TEST_59037,Gneiss
TEST_59038,Weathered_Rock
TEST_59039,Gneiss
TEST_59040,Gneiss
TEST_59041,Gneiss
TEST_59042,Gneiss
TEST_59043,Etc
TEST_59044,Granite
TEST_59045,Gneiss
TEST_59046,Granite
TEST_59047,Granite
TEST_59048,Granite
TEST_59049,Gneiss
TEST_59050,Granite
TEST_59051,Gneiss
TEST_59052,Weathered_Rock
TEST_59053,Gneiss
TEST_59054,Gneiss
TEST_59055,Weathered_Rock
TEST_59056,Weathered_Rock
TEST_59057,Gneiss
TEST_59058,Mud_Sandstone
TEST_59059,Etc
TEST_59060,Etc
TEST_59061,Etc
TEST_59062,Etc
TEST_59063,Gneiss
TEST_59064,Weathered_Rock
TEST_59065,Gneiss
TEST_59066,Granite
TEST_59067,Weathered_Rock
TEST_59068,Gneiss
TEST_59069,Weathered_Rock
TEST_59070,Gneiss
TEST_59071,Gneiss
TEST_59072,Etc
TEST_59073,Granite
TEST_59074,Gneiss
TEST_59075,Granite
TEST_59076,Etc
TEST_59077,Etc
TEST_59078,Gneiss
TEST_59079,Granite
TEST_59080,Gneiss
TEST_59081,Gneiss
TEST_59082,Gneiss
TEST_59083,Gneiss
TEST_59084,Gneiss
TEST_59085,Weathered_Rock
TEST_59086,Granite
TEST_59087,Weathered_Rock
TEST_59088,Weathered_Rock
TEST_59089,Etc
TEST_59090,Gneiss
TEST_59091,Gneiss
TEST_59092,Gneiss
TEST_59093,Gneiss
TEST_59094,Gneiss
TEST_59095,Weathered_Rock
TEST_59096,Weathered_Rock
TEST_59097,Weathered_Rock
TEST_59098,Gneiss
TEST_59099,Gneiss
TEST_59100,Gneiss
TEST_59101,Gneiss
TEST_59102,Gneiss
TEST_59103,Gneiss
TEST_59104,Gneiss
TEST_59105,Granite
TEST_59106,Gneiss
TEST_59107,Gneiss
TEST_59108,Weathered_Rock
TEST_59109,Gneiss
TEST_59110,Weathered_Rock
TEST_59111,Weathered_Rock
TEST_59112,Weathered_Rock
TEST_59113,Weathered_Rock
TEST_59114,Gneiss
TEST_59115,Gneiss
TEST_59116,Gneiss
TEST_59117,Gneiss
TEST_59118,Gneiss
TEST_59119,Weathered_Rock
TEST_59120,Etc
TEST_59121,Etc
TEST_59122,Etc
TEST_59123,Etc
TEST_59124,Weathered_Rock
TEST_59125,Weathered_Rock
TEST_59126,Weathered_Rock
TEST_59127,Weathered_Rock
TEST_59128,Gneiss
TEST_59129,Gneiss
TEST_59130,Weathered_Rock
TEST_59131,Gneiss
TEST_59132,Gneiss
TEST_59133,Gneiss
TEST_59134,Andesite
TEST_59135,Weathered_Rock
TEST_59136,Andesite
TEST_59137,Weathered_Rock
TEST_59138,Mud_Sandstone
TEST_59139,Gneiss
TEST_59140,Gneiss
TEST_59141,Gneiss
TEST_59142,Gneiss
TEST_59143,Gneiss
TEST_59144,Gneiss
TEST_59145,Granite
TEST_59146,Andesite
TEST_59147,Gneiss
TEST_59148,Gneiss
TEST_59149,Weathered_Rock
TEST_59150,Weathered_Rock
TEST_59151,Gneiss
TEST_59152,Gneiss
TEST_59153,Gneiss
TEST_59154,Granite
TEST_59155,Gneiss
TEST_59156,Gneiss
TEST_59157,Gneiss
TEST_59158,Weathered_Rock
TEST_59159,Gneiss
TEST_59160,Gneiss
TEST_59161,Weathered_Rock
TEST_59162,Weathered_Rock
TEST_59163,Weathered_Rock
TEST_59164,Gneiss
TEST_59165,Gneiss
TEST_59166,Weathered_Rock
TEST_59167,Gneiss
TEST_59168,Weathered_Rock
TEST_59169,Gneiss
TEST_59170,Gneiss
TEST_59171,Gneiss
TEST_59172,Gneiss
TEST_59173,Weathered_Rock
TEST_59174,Etc
TEST_59175,Etc
TEST_59176,Etc
TEST_59177,Granite
TEST_59178,Etc
TEST_59179,Etc
TEST_59180,Gneiss
TEST_59181,Gneiss
TEST_59182,Gneiss
TEST_59183,Weathered_Rock
TEST_59184,Gneiss
TEST_59185,Granite
TEST_59186,Gneiss
TEST_59187,Gneiss
TEST_59188,Weathered_Rock
TEST_59189,Etc
TEST_59190,Granite
TEST_59191,Granite
TEST_59192,Granite
TEST_59193,Granite
TEST_59194,Weathered_Rock
TEST_59195,Gneiss
TEST_59196,Weathered_Rock
TEST_59197,Gneiss
TEST_59198,Weathered_Rock
TEST_59199,Gneiss
TEST_59200,Gneiss
TEST_59201,Weathered_Rock
TEST_59202,Gneiss
TEST_59203,Gneiss
TEST_59204,Granite
TEST_59205,Weathered_Rock
TEST_59206,Granite
TEST_59207,Etc
TEST_59208,Mud_Sandstone
TEST_59209,Mud_Sandstone
TEST_59210,Mud_Sandstone
TEST_59211,Gneiss
TEST_59212,Etc
TEST_59213,Weathered_Rock
TEST_59214,Andesite
TEST_59215,Gneiss
TEST_59216,Granite
TEST_59217,Granite
TEST_59218,Granite
TEST_59219,Granite
TEST_59220,Granite
TEST_59221,Etc
TEST_59222,Mud_Sandstone
TEST_59223,Granite
TEST_59224,Mud_Sandstone
TEST_59225,Granite
TEST_59226,Mud_Sandstone
TEST_59227,Granite
TEST_59228,Mud_Sandstone
TEST_59229,Granite
TEST_59230,Granite
TEST_59231,Granite
TEST_59232,Etc
TEST_59233,Gneiss
TEST_59234,Gneiss
TEST_59235,Gneiss
TEST_59236,Granite
TEST_59237,Granite
TEST_59238,Gneiss
TEST_59239,Gneiss
TEST_59240,Granite
TEST_59241,Mud_Sandstone
TEST_59242,Gneiss
TEST_59243,Mud_Sandstone
TEST_59244,Andesite
TEST_59245,Mud_Sandstone
TEST_59246,Gneiss
TEST_59247,Granite
TEST_59248,Andesite
TEST_59249,Granite
TEST_59250,Mud_Sandstone
TEST_59251,Andesite
TEST_59252,Mud_Sandstone
TEST_59253,Etc
TEST_59254,Gneiss
TEST_59255,Mud_Sandstone
TEST_59256,Mud_Sandstone
TEST_59257,Granite
TEST_59258,Granite
TEST_59259,Weathered_Rock
TEST_59260,Mud_Sandstone
TEST_59261,Mud_Sandstone
TEST_59262,Granite
TEST_59263,Granite
TEST_59264,Basalt
TEST_59265,Gneiss
TEST_59266,Gneiss
TEST_59267,Gneiss
TEST_59268,Mud_Sandstone
TEST_59269,Granite
TEST_59270,Mud_Sandstone
TEST_59271,Mud_Sandstone
TEST_59272,Mud_Sandstone
TEST_59273,Granite
TEST_59274,Granite
TEST_59275,Granite
TEST_59276,Mud_Sandstone
TEST_59277,Mud_Sandstone
TEST_59278,Weathered_Rock
TEST_59279,Gneiss
TEST_59280,Mud_Sandstone
TEST_59281,Granite
TEST_59282,Mud_Sandstone
TEST_59283,Gneiss
TEST_59284,Granite
TEST_59285,Etc
TEST_59286,Mud_Sandstone
TEST_59287,Andesite
TEST_59288,Granite
TEST_59289,Mud_Sandstone
TEST_59290,Mud_Sandstone
TEST_59291,Mud_Sandstone
TEST_59292,Granite
TEST_59293,Granite
TEST_59294,Gneiss
TEST_59295,Andesite
TEST_59296,Granite
TEST_59297,Granite
TEST_59298,Andesite
TEST_59299,Gneiss
TEST_59300,Granite
TEST_59301,Gneiss
TEST_59302,Gneiss
TEST_59303,Andesite
TEST_59304,Weathered_Rock
TEST_59305,Mud_Sandstone
TEST_59306,Gneiss
TEST_59307,Granite
TEST_59308,Andesite
TEST_59309,Granite
TEST_59310,Mud_Sandstone
TEST_59311,Mud_Sandstone
TEST_59312,Etc
TEST_59313,Andesite
TEST_59314,Mud_Sandstone
TEST_59315,Granite
TEST_59316,Granite
TEST_59317,Mud_Sandstone
TEST_59318,Gneiss
TEST_59319,Mud_Sandstone
TEST_59320,Andesite
TEST_59321,Andesite
TEST_59322,Gneiss
TEST_59323,Granite
TEST_59324,Gneiss
TEST_59325,Granite
TEST_59326,Granite
TEST_59327,Granite
TEST_59328,Gneiss
TEST_59329,Granite
TEST_59330,Mud_Sandstone
TEST_59331,Gneiss
TEST_59332,Granite
TEST_59333,Mud_Sandstone
TEST_59334,Gneiss
TEST_59335,Granite
TEST_59336,Mud_Sandstone
TEST_59337,Granite
TEST_59338,Mud_Sandstone
TEST_59339,Andesite
TEST_59340,Mud_Sandstone
TEST_59341,Granite
TEST_59342,Granite
TEST_59343,Granite
TEST_59344,Mud_Sandstone
TEST_59345,Granite
TEST_59346,Mud_Sandstone
TEST_59347,Mud_Sandstone
TEST_59348,Andesite
TEST_59349,Mud_Sandstone
TEST_59350,Etc
TEST_59351,Mud_Sandstone
TEST_59352,Mud_Sandstone
TEST_59353,Mud_Sandstone
TEST_59354,Mud_Sandstone
TEST_59355,Basalt
TEST_59356,Mud_Sandstone
TEST_59357,Mud_Sandstone
TEST_59358,Granite
TEST_59359,Gneiss
TEST_59360,Mud_Sandstone
TEST_59361,Granite
TEST_59362,Andesite
TEST_59363,Etc
TEST_59364,Weathered_Rock
TEST_59365,Mud_Sandstone
TEST_59366,Mud_Sandstone
TEST_59367,Mud_Sandstone
TEST_59368,Granite
TEST_59369,Granite
TEST_59370,Weathered_Rock
TEST_59371,Granite
TEST_59372,Granite
TEST_59373,Granite
TEST_59374,Etc
TEST_59375,Gneiss
TEST_59376,Granite
TEST_59377,Granite
TEST_59378,Granite
TEST_59379,Granite
TEST_59380,Granite
TEST_59381,Etc
TEST_59382,Granite
TEST_59383,Granite
TEST_59384,Granite
TEST_59385,Granite
TEST_59386,Weathered_Rock
TEST_59387,Weathered_Rock
TEST_59388,Granite
TEST_59389,Mud_Sandstone
TEST_59390,Etc
TEST_59391,Mud_Sandstone
TEST_59392,Andesite
TEST_59393,Weathered_Rock
TEST_59394,Granite
TEST_59395,Granite
TEST_59396,Etc
TEST_59397,Mud_Sandstone
TEST_59398,Etc
TEST_59399,Mud_Sandstone
TEST_59400,Granite
TEST_59401,Granite
TEST_59402,Granite
TEST_59403,Granite
TEST_59404,Granite
TEST_59405,Granite
TEST_59406,Granite
TEST_59407,Granite
TEST_59408,Granite
TEST_59409,Granite
TEST_59410,Gneiss
TEST_59411,Andesite
TEST_59412,Gneiss
TEST_59413,Granite
TEST_59414,Etc
TEST_59415,Granite
TEST_59416,Granite
TEST_59417,Mud_Sandstone
TEST_59418,Granite
TEST_59419,Andesite
TEST_59420,Granite
TEST_59421,Andesite
TEST_59422,Granite
TEST_59423,Granite
TEST_59424,Granite
TEST_59425,Granite
TEST_59426,Granite
TEST_59427,Andesite
TEST_59428,Granite
TEST_59429,Etc
TEST_59430,Etc
TEST_59431,Granite
TEST_59432,Granite
TEST_59433,Etc
TEST_59434,Granite
TEST_59435,Granite
TEST_59436,Mud_Sandstone
TEST_59437,Weathered_Rock
TEST_59438,Mud_Sandstone
TEST_59439,Mud_Sandstone
TEST_59440,Granite
TEST_59441,Granite
TEST_59442,Granite
TEST_59443,Granite
TEST_59444,Granite
TEST_59445,Granite
TEST_59446,Granite
TEST_59447,Mud_Sandstone
TEST_59448,Gneiss
TEST_59449,Granite
TEST_59450,Weathered_Rock
TEST_59451,Weathered_Rock
TEST_59452,Etc
TEST_59453,Granite
TEST_59454,Gneiss
TEST_59455,Weathered_Rock
TEST_59456,Granite
TEST_59457,Mud_Sandstone
TEST_59458,Gneiss
TEST_59459,Mud_Sandstone
TEST_59460,Weathered_Rock
TEST_59461,Etc
TEST_59462,Granite
TEST_59463,Granite
TEST_59464,Mud_Sandstone
TEST_59465,Mud_Sandstone
TEST_59466,Granite
TEST_59467,Granite
TEST_59468,Granite
TEST_59469,Granite
TEST_59470,Granite
TEST_59471,Granite
TEST_59472,Andesite
TEST_59473,Etc
TEST_59474,Gneiss
TEST_59475,Granite
TEST_59476,Etc
TEST_59477,Andesite
TEST_59478,Granite
TEST_59479,Etc
TEST_59480,Granite
TEST_59481,Granite
TEST_59482,Etc
TEST_59483,Gneiss
TEST_59484,Andesite
TEST_59485,Gneiss
TEST_59486,Mud_Sandstone
TEST_59487,Etc
TEST_59488,Gneiss
TEST_59489,Gneiss
TEST_59490,Etc
TEST_59491,Etc
TEST_59492,Granite
TEST_59493,Andesite
TEST_59494,Granite
TEST_59495,Granite
TEST_59496,Granite
TEST_59497,Granite
TEST_59498,Etc
TEST_59499,Weathered_Rock
TEST_59500,Granite
TEST_59501,Gneiss
TEST_59502,Granite
TEST_59503,Etc
TEST_59504,Granite
TEST_59505,Andesite
TEST_59506,Etc
TEST_59507,Gneiss
TEST_59508,Granite
TEST_59509,Granite
TEST_59510,Granite
TEST_59511,Etc
TEST_59512,Granite
TEST_59513,Granite
TEST_59514,Gneiss
TEST_59515,Granite
TEST_59516,Granite
TEST_59517,Granite
TEST_59518,Weathered_Rock
TEST_59519,Weathered_Rock
TEST_59520,Granite
TEST_59521,Weathered_Rock
TEST_59522,Andesite
TEST_59523,Weathered_Rock
TEST_59524,Granite
TEST_59525,Andesite
TEST_59526,Gneiss
TEST_59527,Weathered_Rock
TEST_59528,Granite
TEST_59529,Granite
TEST_59530,Granite
TEST_59531,Weathered_Rock
TEST_59532,Weathered_Rock
TEST_59533,Weathered_Rock
TEST_59534,Granite
TEST_59535,Granite
TEST_59536,Weathered_Rock
TEST_59537,Mud_Sandstone
TEST_59538,Granite
TEST_59539,Granite
TEST_59540,Mud_Sandstone
TEST_59541,Etc
TEST_59542,Granite
TEST_59543,Granite
TEST_59544,Gneiss
TEST_59545,Etc
TEST_59546,Mud_Sandstone
TEST_59547,Mud_Sandstone
TEST_59548,Mud_Sandstone
TEST_59549,Andesite
TEST_59550,Gneiss
TEST_59551,Weathered_Rock
TEST_59552,Weathered_Rock
TEST_59553,Weathered_Rock
TEST_59554,Etc
TEST_59555,Granite
TEST_59556,Weathered_Rock
TEST_59557,Weathered_Rock
TEST_59558,Granite
TEST_59559,Granite
TEST_59560,Granite
TEST_59561,Gneiss
TEST_59562,Granite
TEST_59563,Granite
TEST_59564,Granite
TEST_59565,Granite
TEST_59566,Granite
TEST_59567,Granite
TEST_59568,Granite
TEST_59569,Granite
TEST_59570,Granite
TEST_59571,Granite
TEST_59572,Granite
TEST_59573,Mud_Sandstone
TEST_59574,Granite
TEST_59575,Granite
TEST_59576,Weathered_Rock
TEST_59577,Granite
TEST_59578,Etc
TEST_59579,Mud_Sandstone
TEST_59580,Granite
TEST_59581,Granite
TEST_59582,Mud_Sandstone
TEST_59583,Etc
TEST_59584,Granite
TEST_59585,Granite
TEST_59586,Granite
TEST_59587,Granite
TEST_59588,Granite
TEST_59589,Granite
TEST_59590,Granite
TEST_59591,Granite
TEST_59592,Weathered_Rock
TEST_59593,Etc
TEST_59594,Etc
TEST_59595,Gneiss
TEST_59596,Granite
TEST_59597,Weathered_Rock
TEST_59598,Granite
TEST_59599,Granite
TEST_59600,Mud_Sandstone
TEST_59601,Gneiss
TEST_59602,Etc
TEST_59603,Gneiss
TEST_59604,Granite
TEST_59605,Andesite
TEST_59606,Granite
TEST_59607,Gneiss
TEST_59608,Gneiss
TEST_59609,Gneiss
TEST_59610,Gneiss
TEST_59611,Granite
TEST_59612,Granite
TEST_59613,Mud_Sandstone
TEST_59614,Weathered_Rock
TEST_59615,Gneiss
TEST_59616,Etc
TEST_59617,Granite
TEST_59618,Andesite
TEST_59619,Granite
TEST_59620,Weathered_Rock
TEST_59621,Granite
TEST_59622,Etc
TEST_59623,Granite
TEST_59624,Weathered_Rock
TEST_59625,Granite
TEST_59626,Granite
TEST_59627,Weathered_Rock
TEST_59628,Granite
TEST_59629,Granite
TEST_59630,Mud_Sandstone
TEST_59631,Mud_Sandstone
TEST_59632,Etc
TEST_59633,Gneiss
TEST_59634,Granite
TEST_59635,Granite
TEST_59636,Granite
TEST_59637,Etc
TEST_59638,Granite
TEST_59639,Weathered_Rock
TEST_59640,Granite
TEST_59641,Gneiss
TEST_59642,Granite
TEST_59643,Granite
TEST_59644,Weathered_Rock
TEST_59645,Gneiss
TEST_59646,Granite
TEST_59647,Granite
TEST_59648,Gneiss
TEST_59649,Granite
TEST_59650,Gneiss
TEST_59651,Weathered_Rock
TEST_59652,Etc
TEST_59653,Etc
TEST_59654,Mud_Sandstone
TEST_59655,Granite
TEST_59656,Etc
TEST_59657,Weathered_Rock
TEST_59658,Granite
TEST_59659,Etc
TEST_59660,Mud_Sandstone
TEST_59661,Etc
TEST_59662,Etc
TEST_59663,Etc
TEST_59664,Andesite
TEST_59665,Granite
TEST_59666,Andesite
TEST_59667,Weathered_Rock
TEST_59668,Weathered_Rock
TEST_59669,Andesite
TEST_59670,Gneiss
TEST_59671,Weathered_Rock
TEST_59672,Granite
TEST_59673,Gneiss
TEST_59674,Etc
TEST_59675,Andesite
TEST_59676,Etc
TEST_59677,Granite
TEST_59678,Granite
TEST_59679,Etc
TEST_59680,Etc
TEST_59681,Andesite
TEST_59682,Mud_Sandstone
TEST_59683,Andesite
TEST_59684,Mud_Sandstone
TEST_59685,Mud_Sandstone
TEST_59686,Mud_Sandstone
TEST_59687,Mud_Sandstone
TEST_59688,Mud_Sandstone
TEST_59689,Mud_Sandstone
TEST_59690,Mud_Sandstone
TEST_59691,Mud_Sandstone
TEST_59692,Mud_Sandstone
TEST_59693,Mud_Sandstone
TEST_59694,Mud_Sandstone
TEST_59695,Mud_Sandstone
TEST_59696,Mud_Sandstone
TEST_59697,Mud_Sandstone
TEST_59698,Mud_Sandstone
TEST_59699,Mud_Sandstone
TEST_59700,Mud_Sandstone
TEST_59701,Mud_Sandstone
TEST_59702,Mud_Sandstone
TEST_59703,Mud_Sandstone
TEST_59704,Mud_Sandstone
TEST_59705,Mud_Sandstone
TEST_59706,Mud_Sandstone
TEST_59707,Mud_Sandstone
TEST_59708,Andesite
TEST_59709,Mud_Sandstone
TEST_59710,Andesite
TEST_59711,Mud_Sandstone
TEST_59712,Andesite
TEST_59713,Andesite
TEST_59714,Mud_Sandstone
TEST_59715,Gneiss
TEST_59716,Andesite
TEST_59717,Andesite
TEST_59718,Andesite
TEST_59719,Mud_Sandstone
TEST_59720,Andesite
TEST_59721,Mud_Sandstone
TEST_59722,Etc
TEST_59723,Mud_Sandstone
TEST_59724,Andesite
TEST_59725,Mud_Sandstone
TEST_59726,Mud_Sandstone
TEST_59727,Mud_Sandstone
TEST_59728,Mud_Sandstone
TEST_59729,Mud_Sandstone
TEST_59730,Andesite
TEST_59731,Mud_Sandstone
TEST_59732,Mud_Sandstone
TEST_59733,Mud_Sandstone
TEST_59734,Andesite
TEST_59735,Mud_Sandstone
TEST_59736,Mud_Sandstone
TEST_59737,Gneiss
TEST_59738,Gneiss
TEST_59739,Mud_Sandstone
TEST_59740,Mud_Sandstone
TEST_59741,Mud_Sandstone
TEST_59742,Mud_Sandstone
TEST_59743,Mud_Sandstone
TEST_59744,Mud_Sandstone
TEST_59745,Mud_Sandstone
TEST_59746,Mud_Sandstone
TEST_59747,Mud_Sandstone
TEST_59748,Mud_Sandstone
TEST_59749,Mud_Sandstone
TEST_59750,Gneiss
TEST_59751,Mud_Sandstone
TEST_59752,Mud_Sandstone
TEST_59753,Mud_Sandstone
TEST_59754,Mud_Sandstone
TEST_59755,Mud_Sandstone
TEST_59756,Mud_Sandstone
TEST_59757,Mud_Sandstone
TEST_59758,Mud_Sandstone
TEST_59759,Gneiss
TEST_59760,Mud_Sandstone
TEST_59761,Mud_Sandstone
TEST_59762,Mud_Sandstone
TEST_59763,Gneiss
TEST_59764,Mud_Sandstone
TEST_59765,Gneiss
TEST_59766,Mud_Sandstone
TEST_59767,Mud_Sandstone
TEST_59768,Mud_Sandstone
TEST_59769,Mud_Sandstone
TEST_59770,Mud_Sandstone
TEST_59771,Gneiss
TEST_59772,Mud_Sandstone
TEST_59773,Mud_Sandstone
TEST_59774,Mud_Sandstone
TEST_59775,Mud_Sandstone
TEST_59776,Gneiss
TEST_59777,Mud_Sandstone
TEST_59778,Mud_Sandstone
TEST_59779,Gneiss
TEST_59780,Gneiss
TEST_59781,Mud_Sandstone
TEST_59782,Gneiss
TEST_59783,Mud_Sandstone
TEST_59784,Gneiss
TEST_59785,Mud_Sandstone
TEST_59786,Mud_Sandstone
TEST_59787,Mud_Sandstone
TEST_59788,Gneiss
TEST_59789,Mud_Sandstone
TEST_59790,Mud_Sandstone
TEST_59791,Weathered_Rock
TEST_59792,Mud_Sandstone
TEST_59793,Weathered_Rock
TEST_59794,Weathered_Rock
TEST_59795,Weathered_Rock
TEST_59796,Mud_Sandstone
TEST_59797,Mud_Sandstone
TEST_59798,Mud_Sandstone
TEST_59799,Mud_Sandstone
TEST_59800,Granite
TEST_59801,Gneiss
TEST_59802,Mud_Sandstone
TEST_59803,Gneiss
TEST_59804,Andesite
TEST_59805,Mud_Sandstone
TEST_59806,Gneiss
TEST_59807,Gneiss
TEST_59808,Gneiss
TEST_59809,Mud_Sandstone
TEST_59810,Andesite
TEST_59811,Mud_Sandstone
TEST_59812,Mud_Sandstone
TEST_59813,Gneiss
TEST_59814,Etc
TEST_59815,Gneiss
TEST_59816,Mud_Sandstone
TEST_59817,Mud_Sandstone
TEST_59818,Gneiss
TEST_59819,Mud_Sandstone
TEST_59820,Mud_Sandstone
TEST_59821,Mud_Sandstone
TEST_59822,Etc
TEST_59823,Mud_Sandstone
TEST_59824,Mud_Sandstone
TEST_59825,Mud_Sandstone
TEST_59826,Mud_Sandstone
TEST_59827,Mud_Sandstone
TEST_59828,Mud_Sandstone
TEST_59829,Mud_Sandstone
TEST_59830,Andesite
TEST_59831,Andesite
TEST_59832,Mud_Sandstone
TEST_59833,Mud_Sandstone
TEST_59834,Mud_Sandstone
TEST_59835,Mud_Sandstone
TEST_59836,Mud_Sandstone
TEST_59837,Mud_Sandstone
TEST_59838,Andesite
TEST_59839,Mud_Sandstone
TEST_59840,Mud_Sandstone
TEST_59841,Gneiss
TEST_59842,Mud_Sandstone
TEST_59843,Gneiss
TEST_59844,Gneiss
TEST_59845,Mud_Sandstone
TEST_59846,Andesite
TEST_59847,Andesite
TEST_59848,Mud_Sandstone
TEST_59849,Gneiss
TEST_59850,Mud_Sandstone
TEST_59851,Gneiss
TEST_59852,Mud_Sandstone
TEST_59853,Gneiss
TEST_59854,Gneiss
TEST_59855,Mud_Sandstone
TEST_59856,Andesite
TEST_59857,Gneiss
TEST_59858,Mud_Sandstone
TEST_59859,Gneiss
TEST_59860,Gneiss
TEST_59861,Mud_Sandstone
TEST_59862,Andesite
TEST_59863,Andesite
TEST_59864,Mud_Sandstone
TEST_59865,Gneiss
TEST_59866,Mud_Sandstone
TEST_59867,Mud_Sandstone
TEST_59868,Mud_Sandstone
TEST_59869,Mud_Sandstone
TEST_59870,Mud_Sandstone
TEST_59871,Mud_Sandstone
TEST_59872,Basalt
TEST_59873,Mud_Sandstone
TEST_59874,Mud_Sandstone
TEST_59875,Mud_Sandstone
TEST_59876,Mud_Sandstone
TEST_59877,Andesite
TEST_59878,Gneiss
TEST_59879,Andesite
TEST_59880,Mud_Sandstone
TEST_59881,Mud_Sandstone
TEST_59882,Mud_Sandstone
TEST_59883,Mud_Sandstone
TEST_59884,Andesite
TEST_59885,Mud_Sandstone
TEST_59886,Granite
TEST_59887,Granite
TEST_59888,Mud_Sandstone
TEST_59889,Mud_Sandstone
TEST_59890,Mud_Sandstone
TEST_59891,Andesite
TEST_59892,Mud_Sandstone
TEST_59893,Andesite
TEST_59894,Andesite
TEST_59895,Mud_Sandstone
TEST_59896,Gneiss
TEST_59897,Andesite
TEST_59898,Gneiss
TEST_59899,Andesite
TEST_59900,Gneiss
TEST_59901,Andesite
TEST_59902,Gneiss
TEST_59903,Gneiss
TEST_59904,Mud_Sandstone
TEST_59905,Mud_Sandstone
TEST_59906,Gneiss
TEST_59907,Gneiss
TEST_59908,Gneiss
TEST_59909,Mud_Sandstone
TEST_59910,Gneiss
TEST_59911,Gneiss
TEST_59912,Gneiss
TEST_59913,Mud_Sandstone
TEST_59914,Gneiss
TEST_59915,Mud_Sandstone
TEST_59916,Mud_Sandstone
TEST_59917,Gneiss
TEST_59918,Mud_Sandstone
TEST_59919,Mud_Sandstone
TEST_59920,Andesite
TEST_59921,Andesite
TEST_59922,Andesite
TEST_59923,Gneiss
TEST_59924,Mud_Sandstone
TEST_59925,Mud_Sandstone
TEST_59926,Mud_Sandstone
TEST_59927,Gneiss
TEST_59928,Gneiss
TEST_59929,Weathered_Rock
TEST_59930,Mud_Sandstone
TEST_59931,Gneiss
TEST_59932,Mud_Sandstone
TEST_59933,Andesite
TEST_59934,Gneiss
TEST_59935,Gneiss
TEST_59936,Andesite
TEST_59937,Mud_Sandstone
TEST_59938,Mud_Sandstone
TEST_59939,Mud_Sandstone
TEST_59940,Mud_Sandstone
TEST_59941,Gneiss
TEST_59942,Gneiss
TEST_59943,Mud_Sandstone
TEST_59944,Andesite
TEST_59945,Mud_Sandstone
TEST_59946,Gneiss
TEST_59947,Gneiss
TEST_59948,Gneiss
TEST_59949,Mud_Sandstone
TEST_59950,Andesite
TEST_59951,Andesite
TEST_59952,Mud_Sandstone
TEST_59953,Mud_Sandstone
TEST_59954,Andesite
TEST_59955,Gneiss
TEST_59956,Weathered_Rock
TEST_59957,Andesite
TEST_59958,Basalt
TEST_59959,Mud_Sandstone
TEST_59960,Gneiss
TEST_59961,Andesite
TEST_59962,Andesite
TEST_59963,Gneiss
TEST_59964,Andesite
TEST_59965,Mud_Sandstone
TEST_59966,Mud_Sandstone
TEST_59967,Mud_Sandstone
TEST_59968,Mud_Sandstone
TEST_59969,Mud_Sandstone
TEST_59970,Gneiss
TEST_59971,Mud_Sandstone
TEST_59972,Mud_Sandstone
TEST_59973,Mud_Sandstone
TEST_59974,Mud_Sandstone
TEST_59975,Mud_Sandstone
TEST_59976,Basalt
TEST_59977,Andesite
TEST_59978,Gneiss
TEST_59979,Andesite
TEST_59980,Andesite
TEST_59981,Andesite
TEST_59982,Granite
TEST_59983,Mud_Sandstone
TEST_59984,Andesite
TEST_59985,Gneiss
TEST_59986,Mud_Sandstone
TEST_59987,Mud_Sandstone
TEST_59988,Mud_Sandstone
TEST_59989,Andesite
TEST_59990,Mud_Sandstone
TEST_59991,Mud_Sandstone
TEST_59992,Mud_Sandstone
TEST_59993,Mud_Sandstone
TEST_59994,Andesite
TEST_59995,Andesite
TEST_59996,Mud_Sandstone
TEST_59997,Mud_Sandstone
TEST_59998,Mud_Sandstone
TEST_59999,Mud_Sandstone
TEST_60000,Mud_Sandstone
TEST_60001,Basalt
TEST_60002,Mud_Sandstone
TEST_60003,Granite
TEST_60004,Mud_Sandstone
TEST_60005,Gneiss
TEST_60006,Mud_Sandstone
TEST_60007,Gneiss
TEST_60008,Mud_Sandstone
